FEW: (607, 3) |a02691156_14161a05a21cbd6f62b600da24e0965_0|
FEW: (951, 3) |a03325088_68a77b120dd7a73b362845c6edb57fc_1|
FEW: (953, 3) |a03325088_68a77b120dd7a73b362845c6edb57fc_2|
FEW: (924, 3) |a03325088_68a77b120dd7a73b362845c6edb57fc_3|
FEW: (963, 3) |a03325088_68a77b120dd7a73b362845c6edb57fc_4|
FEW: (937, 3) |a03325088_68a77b120dd7a73b362845c6edb57fc_5|
FEW: (925, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_0|
FEW: (922, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_1|
FEW: (921, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_2|
FEW: (929, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_3|
FEW: (931, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_4|
FEW: (915, 3) |a03325088_6e1051dae8109411b362845c6edb57fc_5|
FEW: (992, 3) |a03325088_7063aee9b0cac797b362845c6edb57fc_0|
FEW: (988, 3) |a03325088_7063aee9b0cac797b362845c6edb57fc_1|
FEW: (987, 3) |a03325088_7063aee9b0cac797b362845c6edb57fc_5|
FEW: (768, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_0|
FEW: (754, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_1|
FEW: (760, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_2|
FEW: (735, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_3|
FEW: (761, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_4|
FEW: (768, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_5|
FEW: (774, 3) |a03325088_82c9b22a5f1f0999b362845c6edb57fc_6|
FEW: (878, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_0|
FEW: (867, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_1|
FEW: (892, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_2|
FEW: (897, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_3|
FEW: (888, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_4|
FEW: (862, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_5|
FEW: (908, 3) |a03325088_84c1ef3fc2a614deb362845c6edb57fc_6|
FEW: (926, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_0|
FEW: (936, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_1|
FEW: (895, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_2|
FEW: (906, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_3|
FEW: (912, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_4|
FEW: (914, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_5|
FEW: (928, 3) |a03325088_86e97fe0431d070fdf279ac1867e743a_6|
FEW: (838, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_0|
FEW: (860, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_1|
FEW: (834, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_2|
FEW: (838, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_3|
FEW: (849, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_4|
FEW: (839, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_5|
FEW: (836, 3) |a03325088_87a6968aa7057c61b362845c6edb57fc_6|
FEW: (928, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_0|
FEW: (915, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_1|
FEW: (915, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_2|
FEW: (916, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_3|
FEW: (917, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_4|
FEW: (925, 3) |a03325088_8b5fb07c0ca26bf4b362845c6edb57fc_5|
FEW: (932, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_0|
FEW: (936, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_1|
FEW: (951, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_2|
FEW: (951, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_3|
FEW: (954, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_4|
FEW: (943, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_5|
FEW: (957, 3) |a03325088_996932ea9d17bc9ab362845c6edb57fc_6|
FEW: (956, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_0|
FEW: (990, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_1|
FEW: (963, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_2|
FEW: (975, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_3|
FEW: (965, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_4|
FEW: (968, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_5|
FEW: (948, 3) |a03325088_9c4876c03981833fb362845c6edb57fc_6|
FEW: (923, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_0|
FEW: (922, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_1|
FEW: (916, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_2|
FEW: (931, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_3|
FEW: (930, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_4|
FEW: (936, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_5|
FEW: (908, 3) |a03325088_a0642a6b2849d4f5b362845c6edb57fc_6|
FEW: (943, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_0|
FEW: (941, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_1|
FEW: (971, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_2|
FEW: (937, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_3|
FEW: (962, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_4|
FEW: (941, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_5|
FEW: (941, 3) |a03325088_a06f174eba7c6553b362845c6edb57fc_6|
FEW: (876, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_0|
FEW: (883, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_1|
FEW: (872, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_2|
FEW: (873, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_3|
FEW: (863, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_4|
FEW: (880, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_5|
FEW: (886, 3) |a03325088_a76a5fef802be0b5b362845c6edb57fc_6|
FEW: (953, 3) |a03325088_aaffe37373701787a5434dd1663ada09_0|
FEW: (954, 3) |a03325088_aaffe37373701787a5434dd1663ada09_1|
FEW: (962, 3) |a03325088_aaffe37373701787a5434dd1663ada09_2|
FEW: (925, 3) |a03325088_aaffe37373701787a5434dd1663ada09_3|
FEW: (933, 3) |a03325088_aaffe37373701787a5434dd1663ada09_4|
FEW: (958, 3) |a03325088_aaffe37373701787a5434dd1663ada09_5|
FEW: (976, 3) |a03325088_aaffe37373701787a5434dd1663ada09_6|
FEW: (857, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_0|
FEW: (850, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_1|
FEW: (834, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_2|
FEW: (834, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_3|
FEW: (856, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_4|
FEW: (825, 3) |a03325088_ade333c657e7b1c2b362845c6edb57fc_5|
FEW: (877, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_0|
FEW: (877, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_1|
FEW: (919, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_2|
FEW: (874, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_3|
FEW: (874, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_4|
FEW: (878, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_5|
FEW: (897, 3) |a03325088_bdbe36608edfcb23b362845c6edb57fc_6|
FEW: (907, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_0|
FEW: (937, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_1|
FEW: (937, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_2|
FEW: (903, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_3|
FEW: (901, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_4|
FEW: (913, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_5|
FEW: (885, 3) |a03325088_bf8ceca3b60295f5b362845c6edb57fc_6|
FEW: (839, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_0|
FEW: (842, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_1|
FEW: (858, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_2|
FEW: (844, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_3|
FEW: (831, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_4|
FEW: (846, 3) |a03325088_ccd1a028cc366882b362845c6edb57fc_5|
FEW: (924, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_0|
FEW: (899, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_1|
FEW: (917, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_2|
FEW: (903, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_3|
FEW: (937, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_4|
FEW: (906, 3) |a03325088_cd0b16a0ee7ca94269fb38085fbc320c_5|
FEW: (835, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_0|
FEW: (830, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_1|
FEW: (853, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_2|
FEW: (828, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_3|
FEW: (841, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_4|
FEW: (832, 3) |a03325088_cdd72ac0d6def4e8b362845c6edb57fc_5|
FEW: (933, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_0|
FEW: (936, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_1|
FEW: (915, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_2|
FEW: (914, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_3|
FEW: (926, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_4|
FEW: (925, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_5|
FEW: (925, 3) |a03325088_d440dce04ceb8b83b362845c6edb57fc_6|
FEW: (970, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_0|
FEW: (980, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_1|
FEW: (975, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_2|
FEW: (971, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_3|
FEW: (967, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_4|
FEW: (946, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_5|
FEW: (988, 3) |a03325088_dfd23237c9ccc149b362845c6edb57fc_6|
FEW: (946, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_0|
FEW: (965, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_1|
FEW: (940, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_2|
FEW: (949, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_3|
FEW: (940, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_4|
FEW: (951, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_5|
FEW: (942, 3) |a03325088_e10b62f9792ecdc1b362845c6edb57fc_6|
FEW: (872, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_0|
FEW: (866, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_1|
FEW: (869, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_2|
FEW: (856, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_3|
FEW: (877, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_4|
FEW: (859, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_5|
FEW: (876, 3) |a03325088_eecb6ef43e0902eab362845c6edb57fc_6|
FEW: (847, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_0|
FEW: (862, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_1|
FEW: (873, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_2|
FEW: (859, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_3|
FEW: (870, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_4|
FEW: (840, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_5|
FEW: (866, 3) |a03325088_f6b1ca2df0be11bdb362845c6edb57fc_6|
FEW: (897, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_0|
FEW: (918, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_1|
FEW: (880, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_2|
FEW: (915, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_3|
FEW: (904, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_4|
FEW: (880, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_5|
FEW: (921, 3) |a03325088_f76ee8c9af6323bdb362845c6edb57fc_6|
FEW: (910, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_0|
FEW: (928, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_1|
FEW: (916, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_2|
FEW: (941, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_3|
FEW: (928, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_4|
FEW: (907, 3) |a03325088_fed454953dfcbb4bb362845c6edb57fc_5|
FEW: (997, 3) |a03467517_65b6279a17e7ace2df17c838e7147b58_2|
FEW: (989, 3) |a03467517_65b6279a17e7ace2df17c838e7147b58_3|
FEW: (992, 3) |a03467517_65b6279a17e7ace2df17c838e7147b58_4|
FEW: (543, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_0|
FEW: (533, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_1|
FEW: (546, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_2|
FEW: (544, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_3|
FEW: (538, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_4|
FEW: (521, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_5|
FEW: (546, 3) |a03467517_8accc9161ad74bd4d13ea145d0a10775_6|
FEW: (724, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_0|
FEW: (709, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_1|
FEW: (708, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_2|
FEW: (727, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_3|
FEW: (713, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_4|
FEW: (679, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_5|
FEW: (673, 3) |a03467517_8ad0bde65846fd724133bbb00b8e2c6e_6|
FEW: (812, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_0|
FEW: (801, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_1|
FEW: (822, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_2|
FEW: (807, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_3|
FEW: (815, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_4|
FEW: (804, 3) |a03467517_8b61adb73d6349838014d29eab9ba665_5|
FEW: (989, 3) |a03467517_a591dc6d2760a4654177e158c403ccd5_2|
FEW: (333, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_0|
FEW: (337, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_1|
FEW: (311, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_2|
FEW: (346, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_3|
FEW: (348, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_4|
FEW: (328, 3) |a03467517_ae52de8945d1626e79138d56f2e3aef3_5|
FEW: (887, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_0|
FEW: (907, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_1|
FEW: (897, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_2|
FEW: (899, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_3|
FEW: (895, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_4|
FEW: (909, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_5|
FEW: (882, 3) |a03467517_b05152856ba7ceee1e7516298c9158e1_6|
FEW: (927, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_0|
FEW: (879, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_1|
FEW: (922, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_10|
FEW: (920, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_11|
FEW: (880, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_2|
FEW: (916, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_3|
FEW: (923, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_4|
FEW: (909, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_5|
FEW: (915, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_6|
FEW: (919, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_7|
FEW: (908, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_8|
FEW: (916, 3) |a03624134_2514540f36b2ced12f8c68dc62edc38_9|
FEW: (959, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_0|
FEW: (972, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_1|
FEW: (964, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_10|
FEW: (981, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_11|
FEW: (957, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_2|
FEW: (973, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_3|
FEW: (977, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_4|
FEW: (948, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_5|
FEW: (954, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_6|
FEW: (956, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_7|
FEW: (963, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_8|
FEW: (981, 3) |a03624134_2bf31f2abe9aad6d1a768998fd92e128_9|
FEW: (975, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_0|
FEW: (957, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_1|
FEW: (960, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_10|
FEW: (961, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_2|
FEW: (965, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_3|
FEW: (940, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_4|
FEW: (950, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_5|
FEW: (963, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_6|
FEW: (950, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_7|
FEW: (946, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_8|
FEW: (930, 3) |a03624134_3464db7fada86430c0e19881d8a9def3_9|
FEW: (898, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_0|
FEW: (862, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_1|
FEW: (889, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_10|
FEW: (880, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_11|
FEW: (883, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_2|
FEW: (888, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_3|
FEW: (886, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_4|
FEW: (878, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_5|
FEW: (896, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_6|
FEW: (896, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_7|
FEW: (881, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_8|
FEW: (852, 3) |a03624134_3ca548ca4f557a4cda3cc9549ae4a7d3_9|
FEW: (888, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_0|
FEW: (904, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_1|
FEW: (875, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_10|
FEW: (896, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_2|
FEW: (873, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_3|
FEW: (876, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_4|
FEW: (902, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_5|
FEW: (834, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_6|
FEW: (874, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_7|
FEW: (919, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_8|
FEW: (892, 3) |a03624134_40ccb8ac250e0ea5880595487ba7a30b_9|
FEW: (938, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_0|
FEW: (901, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_1|
FEW: (919, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_10|
FEW: (929, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_11|
FEW: (913, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_2|
FEW: (928, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_3|
FEW: (912, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_4|
FEW: (936, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_5|
FEW: (928, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_6|
FEW: (892, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_7|
FEW: (943, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_8|
FEW: (909, 3) |a03624134_4611d319dfdd29b52ee0f9a97b71d505_9|
FEW: (970, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_0|
FEW: (975, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_1|
FEW: (986, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_10|
FEW: (961, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_11|
FEW: (982, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_2|
FEW: (976, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_3|
FEW: (970, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_4|
FEW: (982, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_5|
FEW: (993, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_6|
FEW: (992, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_7|
FEW: (997, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_8|
FEW: (987, 3) |a03624134_46723d416c8a27ba104aa0e918fc8fde_9|
FEW: (971, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_0|
FEW: (978, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_1|
FEW: (966, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_10|
FEW: (970, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_11|
FEW: (991, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_2|
FEW: (968, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_3|
FEW: (982, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_5|
FEW: (993, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_6|
FEW: (965, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_7|
FEW: (974, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_8|
FEW: (973, 3) |a03624134_481f304ae81616c54e09ebaf49b0cb2f_9|
FEW: (519, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_0|
FEW: (504, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_1|
FEW: (517, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_10|
FEW: (525, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_11|
FEW: (519, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_2|
FEW: (540, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_3|
FEW: (523, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_4|
FEW: (527, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_5|
FEW: (503, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_6|
FEW: (521, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_7|
FEW: (527, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_8|
FEW: (535, 3) |a03624134_4a0ef45e02210e47914c738e92faad58_9|
FEW: (641, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_0|
FEW: (653, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_1|
FEW: (641, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_10|
FEW: (632, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_11|
FEW: (643, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_2|
FEW: (644, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_3|
FEW: (644, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_4|
FEW: (647, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_5|
FEW: (673, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_6|
FEW: (652, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_7|
FEW: (654, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_8|
FEW: (642, 3) |a03624134_4bbde8accc3bbfb87f277d7152b6b3ed_9|
FEW: (773, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_0|
FEW: (807, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_1|
FEW: (791, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_10|
FEW: (810, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_11|
FEW: (782, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_2|
FEW: (799, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_3|
FEW: (797, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_4|
FEW: (802, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_5|
FEW: (804, 3) |a03624134_4e031e214c34963161eb581103cb1fbd_6|
